Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
77,1,2,5,1,0,0,1,1,1,0,0,1,0,0,49375
205,1,1,4,1,0,0,0,2,1,0,1,1,0,0,50825
125,2,0,2,1,0,0,0,3,0,1,1,0,1,0,47125
44,2,0,5,1,0,0,0,3,1,0,1,0,0,1,47850
238,3,2,1,0,0,1,1,1,1,0,1,1,0,0,49150
246,1,0,2,1,0,0,1,2,1,1,1,0,1,1,60400
149,2,0,2,0,1,0,0,1,0,1,1,0,1,1,31725
21,3,1,5,1,0,0,1,2,0,0,1,0,1,1,60775
66,1,4,3,0,1,0,1,1,0,1,0,0,1,0,35650
180,2,0,2,1,0,0,1,3,0,0,0,1,1,0,54950
198,1,2,4,1,0,0,0,1,0,0,0,0,0,0,31450
107,2,4,5,1,0,0,1,2,0,0,0,0,1,1,51925
95,1,4,4,1,0,0,0,3,1,1,0,0,1,1,38875
174,3,2,2,1,0,0,0,1,1,1,0,1,1,0,37300
238,2,3,5,0,0,1,1,3,1,0,1,0,0,1,55950
208,3,0,5,0,1,0,1,2,0,1,0,0,0,1,45200
131,1,3,2,0,1,0,0,2,0,0,0,1,1,0,26975
65,1,1,4,0,0,1,1,2,1,1,0,1,0,1,37825
107,2,2,1,0,1,0,1,2,0,0,0,0,1,1,36425
59,3,4,2,0,1,0,0,2,1,0,0,0,1,0,24725
178,3,1,3,1,0,0,1,3,0,1,0,0,0,1,55200
214,2,4,2,0,1,0,0,3,0,1,1,0,0,0,43350
106,2,3,5,1,0,0,1,1,0,1,1,1,0,1,65100
59,3,4,1,0,1,0,1,2,1,0,1,1,0,0,54675
125,1,2,4,0,0,1,1,3,0,1,0,0,0,1,38875
232,2,0,2,1,0,0,0,1,0,1,0,0,0,0,31050
90,3,3,4,1,0,0,0,1,1,1,1,1,1,0,50200
127,1,0,1,0,0,1,1,3,0,0,0,1,1,0,36875
232,1,2,4,0,1,0,0,1,0,1,1,0,1,0,36300
93,2,4,5,1,0,0,1,1,0,1,1,0,0,0,61075
26,3,2,3,0,1,0,1,1,0,1,0,0,0,1,36150
207,3,3,2,0,0,1,1,2,1,0,1,1,0,0,53875
121,2,0,2,1,0,0,0,1,0,1,0,0,1,0,28275
125,3,1,4,0,0,1,1,3,1,0,1,0,1,1,51875
133,2,2,2,0,1,0,1,2,1,0,1,0,0,0,50325
16,2,2,1,0,0,1,0,2,0,0,0,0,0,1,14150
41,2,2,4,1,0,0,0,3,1,1,0,0,0,0,37525
69,2,0,2,0,0,1,0,3,0,0,0,0,1,0,18725
218,1,0,3,1,0,0,1,3,1,1,1,1,1,0,68900
2,2,4,5,0,0,1,0,2,0,0,1,1,0,0,36500
28,3,1,3,1,0,0,1,2,1,1,1,1,1,0,64400
105,1,1,3,0,0,1,0,1,1,1,1,1,0,1,30825
142,3,4,5,1,0,0,1,3,1,1,1,1,0,1,75500
25,2,3,3,0,0,1,0,3,0,1,1,0,0,1,34125
239,1,2,2,0,0,1,1,3,0,1,0,1,1,1,43675
223,3,3,4,0,1,0,0,2,0,1,0,0,1,1,31575
211,1,4,2,0,1,0,0,3,0,1,0,1,0,0,34475
20,3,1,1,1,0,0,1,2,0,1,1,0,1,0,57000
61,1,2,1,0,1,0,1,1,0,0,1,0,1,1,42025
243,3,2,4,1,0,0,1,2,0,1,1,0,1,1,67075
174,3,3,2,1,0,0,0,2,1,0,1,1,0,1,52050
176,2,4,2,0,1,0,1,2,0,1,0,0,1,0,42150
32,3,2,5,0,1,0,1,2,0,0,0,0,1,0,41050
213,2,0,5,1,0,0,1,2,0,1,0,1,0,1,57275
229,3,0,3,0,0,1,1,3,1,1,0,0,0,0,41975
140,2,1,5,0,0,1,0,1,1,1,0,0,1,1,19500
125,2,3,1,0,1,0,0,2,0,0,1,0,0,1,34375
243,1,3,4,0,1,0,1,3,0,0,0,0,0,1,46325
106,1,3,2,0,1,0,0,2,1,1,1,0,1,0,35150
56,3,1,5,1,0,0,1,3,0,1,0,1,1,1,59100
236,1,4,1,1,0,0,1,2,1,0,1,0,1,1,60650
70,1,1,4,0,0,1,0,2,1,0,1,0,1,0,29000
239,3,2,5,1,0,0,0,3,1,0,0,0,1,1,43975
54,1,1,3,0,1,0,0,3,1,1,1,1,0,0,41550
69,1,3,3,1,0,0,1,1,1,1,1,1,0,0,60425
156,2,0,5,1,0,0,1,1,1,1,0,0,0,0,48150
124,3,1,5,0,1,0,0,3,0,0,0,1,0,0,35550
150,3,0,5,1,0,0,1,3,1,1,0,0,0,1,56500
56,1,4,2,1,0,0,0,1,0,1,1,0,0,0,39900
116,3,2,4,1,0,0,1,1,0,0,0,0,0,0,47400
105,2,0,2,0,1,0,1,1,1,1,0,0,1,1,34125
182,3,0,3,0,0,1,0,3,1,1,1,1,1,1,42000
59,2,4,1,0,1,0,0,3,0,1,1,0,0,0,38225
145,3,2,5,0,0,1,0,3,0,1,1,1,0,0,44825
29,3,1,4,0,1,0,1,3,0,1,0,1,1,1,48175
128,1,0,1,0,1,0,1,3,1,1,1,0,1,1,50700
223,1,1,1,0,1,0,0,1,0,0,0,1,1,1,23025
163,1,3,4,0,0,1,1,2,0,0,1,1,1,1,52025
248,2,2,2,0,1,0,1,2,1,0,0,1,1,0,45900
164,2,2,5,1,0,0,0,1,1,1,1,1,1,1,51050
117,3,3,3,0,1,0,1,1,1,0,1,0,1,1,49925
20,3,4,1,1,0,0,0,1,0,0,0,0,0,0,27750
221,3,4,4,0,1,0,0,3,1,0,0,0,1,0,34775
34,2,1,3,0,0,1,0,1,0,1,0,0,1,0,14100
83,3,3,4,1,0,0,1,2,1,0,1,0,0,0,62825
40,1,2,1,0,0,1,1,2,1,1,0,1,1,0,34200
121,2,2,5,1,0,0,1,1,1,0,0,0,0,1,47525
10,3,3,1,0,1,0,1,2,1,0,1,1,0,1,52700
31,1,4,2,0,0,1,0,3,1,0,1,0,1,0,31275
225,1,1,5,0,0,1,0,1,0,1,0,0,1,0,19875
210,3,4,1,0,0,1,0,1,1,1,1,1,1,1,36200
126,2,0,3,1,0,0,0,3,1,0,0,1,0,0,40100
65,2,0,5,0,0,1,0,2,1,1,1,1,0,1,36575
67,1,4,1,0,0,1,0,3,0,1,1,1,1,0,36375
178,3,3,1,0,1,0,0,3,0,1,1,1,1,0,46400
181,3,4,3,0,0,1,1,3,1,0,0,0,0,0,42525
46,1,1,1,0,1,0,0,1,1,1,0,0,1,1,15650
117,2,1,1,0,1,0,1,1,1,1,0,0,1,0,33925
58,1,2,5,0,0,1,0,1,0,1,1,1,1,0,32650
101,3,4,3,0,1,0,0,2,0,1,0,1,0,0,32475
131,1,2,2,0,1,0,1,2,0,0,0,1,1,1,41225
195,2,2,5,0,0,1,1,3,0,0,0,1,1,1,46575
115,3,3,4,0,1,0,0,3,1,0,1,1,0,0,47575
220,3,0,4,1,0,0,1,1,1,1,0,1,0,1,54450
170,1,0,5,1,0,0,0,1,1,0,1,0,1,0,42500
203,1,2,4,1,0,0,1,1,1,1,0,0,1,1,48075
196,2,2,4,0,0,1,0,3,1,0,1,1,0,0,42350
196,3,4,3,1,0,0,1,1,1,0,1,1,1,1,66100
72,1,2,1,1,0,0,0,2,1,0,1,0,0,1,40050
195,1,3,5,0,1,0,0,3,0,0,0,1,0,1,35825
149,1,4,5,0,0,1,0,2,0,1,1,0,1,1,35475
118,3,0,3,1,0,0,0,2,1,1,1,1,0,1,50900
32,2,2,4,0,0,1,1,2,0,1,0,1,0,1,39000
49,1,1,4,1,0,0,0,1,1,0,1,1,1,0,43425
162,2,2,2,1,0,0,0,2,1,0,1,1,0,0,49500
43,3,3,2,0,1,0,1,3,1,0,0,1,0,0,46525
241,2,2,4,0,0,1,1,3,0,1,1,0,0,0,55025
14,3,2,1,0,0,1,0,3,1,1,1,1,1,0,36800
218,1,1,3,0,0,1,0,2,1,1,0,1,0,1,25400
54,3,4,1,1,0,0,1,2,0,0,0,0,1,1,47100
151,2,2,4,0,1,0,0,3,0,0,1,0,0,1,41525
149,3,4,3,1,0,0,1,3,0,1,1,0,1,0,68475
129,2,3,5,1,0,0,0,3,1,0,1,1,1,1,56675
140,2,2,2,1,0,0,0,1,0,0,0,1,0,1,33450
182,2,4,2,0,1,0,1,1,1,1,1,1,0,0,55250
229,2,2,1,1,0,0,0,2,0,0,1,0,0,1,45225
226,3,3,3,1,0,0,1,3,1,0,1,0,0,1,68650
117,1,1,3,0,1,0,1,2,0,1,1,0,0,1,49925
102,3,4,5,1,0,0,1,3,0,1,0,1,0,1,62500
53,2,4,2,1,0,0,1,2,1,1,0,0,1,1,48325
204,1,1,4,0,0,1,0,3,0,1,1,0,0,1,36850
135,3,1,2,0,0,1,0,1,0,0,1,1,1,1,31825
95,1,1,2,0,0,1,1,2,1,0,0,1,1,1,34825
29,3,3,3,1,0,0,1,2,0,0,0,0,1,1,48225
32,1,0,3,1,0,0,0,1,1,0,0,1,1,1,29250
115,1,3,3,0,1,0,0,1,1,0,1,1,0,1,36325
84,3,3,4,0,1,0,0,1,1,1,1,1,1,0,41050
206,3,0,1,0,0,1,1,1,0,1,1,1,1,1,47850
51,3,0,5,0,1,0,1,3,0,1,0,1,0,0,49225
28,3,3,4,0,1,0,1,2,1,0,0,0,1,1,40700
216,2,3,1,1,0,0,0,2,1,0,0,0,1,1,34150
207,2,4,4,0,0,1,0,2,0,0,1,1,1,0,40375
168,3,4,3,0,1,0,0,3,1,1,1,1,1,1,49650
158,3,3,2,1,0,0,0,1,0,0,0,1,0,0,36150
136,2,2,5,1,0,0,1,3,0,0,1,0,1,1,66400
216,2,2,2,0,0,1,0,3,0,0,0,0,1,0,23900
152,1,4,4,1,0,0,1,1,0,0,0,1,1,1,51250
206,2,3,3,0,0,1,0,2,0,1,1,0,0,1,35150
88,2,0,2,0,0,1,0,3,0,0,1,1,0,0,35400
35,2,0,4,0,0,1,1,2,0,0,1,1,1,1,48075
25,2,1,1,1,0,0,0,1,0,0,1,1,1,0,40325
107,3,4,1,0,0,1,0,2,1,0,1,1,0,1,35875
183,3,2,3,1,0,0,1,2,1,0,0,1,1,0,56025
75,1,1,1,0,1,0,1,3,1,1,1,1,0,1,54575
44,1,1,1,1,0,0,0,2,0,1,0,0,1,0,27850
130,1,4,2,0,1,0,1,3,1,1,1,0,0,1,55000
213,2,4,2,1,0,0,1,3,0,0,0,1,1,0,58775
137,2,3,4,0,1,0,1,2,1,1,1,1,1,1,59375
171,3,0,4,1,0,0,0,1,1,0,1,0,1,0,44275
57,1,4,3,0,0,1,1,1,1,0,0,0,0,1,29425
197,1,2,4,0,0,1,1,2,0,1,0,1,1,1,41625
82,3,1,1,0,1,0,1,1,1,0,1,0,1,0,45050
107,3,2,4,0,1,0,0,3,1,0,1,1,1,0,46625
184,1,3,4,0,1,0,0,3,1,1,1,1,0,1,47550
97,1,1,1,0,1,0,0,2,1,1,1,0,1,1,32175
71,1,1,5,0,0,1,1,3,0,1,0,1,0,1,42475
49,2,3,5,0,0,1,0,1,1,0,0,1,1,1,21925
15,2,0,1,0,0,1,0,3,1,1,0,0,1,1,17625
63,2,3,4,0,1,0,0,1,1,1,0,1,0,0,27275
52,3,3,4,1,0,0,1,1,1,1,1,0,0,0,59800
6,2,2,2,0,1,0,1,2,1,0,1,1,0,1,51600
86,3,4,5,0,1,0,0,2,1,1,1,0,1,1,42150
16,3,3,4,0,1,0,1,3,0,1,0,0,0,0,44900
137,1,0,5,0,0,1,0,2,1,0,1,1,0,0,35625
128,1,0,3,0,0,1,0,2,0,1,1,1,0,1,33900
212,3,3,1,0,1,0,0,3,1,0,0,0,1,0,30050
2,3,4,3,1,0,0,1,3,1,1,1,0,0,1,65050
184,3,2,1,0,1,0,0,2,0,0,1,0,1,1,36600
129,2,4,5,0,0,1,1,1,1,1,0,0,0,1,36475
229,2,2,5,0,0,1,0,2,1,1,0,0,0,1,25975
239,3,0,4,0,0,1,1,2,1,1,1,1,1,1,56175
15,3,2,4,0,0,1,0,1,1,1,0,1,1,1,21825
62,3,2,5,1,0,0,0,3,1,0,0,0,0,1,39550
12,1,4,4,1,0,0,0,2,1,0,0,1,1,1,36500
214,2,0,2,0,0,1,0,2,0,0,0,1,1,0,23300
235,1,0,1,1,0,0,1,2,1,0,1,0,0,1,57625
162,1,2,3,0,1,0,1,3,1,1,0,0,1,1,43800
156,3,2,3,1,0,0,1,1,0,1,0,0,1,1,48400
184,2,2,3,1,0,0,0,1,0,0,1,0,1,1,43100
207,1,3,4,1,0,0,1,2,1,1,1,1,1,1,68625
4,1,2,2,0,0,1,0,2,0,1,0,1,1,1,19300
152,1,3,5,0,1,0,1,3,0,0,1,0,0,0,57050
143,2,3,5,0,0,1,1,3,0,1,1,1,1,0,59025
111,3,3,1,0,0,1,1,3,0,1,0,0,0,1,38525
44,3,4,5,0,1,0,0,1,0,0,0,1,1,1,28800
30,1,2,3,0,0,1,1,1,0,0,1,1,0,0,43200
9,2,2,5,1,0,0,1,1,0,1,0,0,1,0,45725
20,2,0,3,0,1,0,1,3,1,1,1,1,1,0,56450
75,2,0,1,0,0,1,0,2,0,1,1,0,1,1,27125
92,2,2,1,0,0,1,1,3,0,0,0,0,0,0,34550
67,2,2,2,0,1,0,0,1,0,1,0,1,1,0,23875
158,2,3,4,0,1,0,0,2,0,1,1,1,0,0,44650
83,3,1,5,0,0,1,1,3,0,0,1,0,0,1,51825
227,1,3,2,0,0,1,0,1,0,1,1,0,1,1,29425
170,2,3,4,0,1,0,0,3,0,0,1,1,1,1,47200
223,3,3,4,0,0,1,1,1,0,0,1,1,1,1,53025
209,3,4,4,1,0,0,1,3,1,1,1,1,1,1,75925
190,3,3,4,0,0,1,1,3,1,1,0,0,0,0,44500
50,3,3,4,0,1,0,0,3,1,1,0,1,0,0,35450
204,2,2,4,0,0,1,1,2,1,1,0,0,1,0,39100
229,3,0,1,0,1,0,0,2,1,0,1,1,0,0,40925
131,3,4,5,0,0,1,1,1,0,0,1,1,0,0,52725
245,3,3,4,0,0,1,1,3,1,0,0,0,0,1,44625
82,1,4,2,0,0,1,1,3,0,1,0,0,1,0,36800
123,1,0,5,0,1,0,0,3,1,1,1,0,0,0,40575
185,3,4,2,0,1,0,1,2,0,0,1,0,1,0,54375
193,1,3,5,1,0,0,1,3,0,0,0,1,0,0,59775
228,2,3,3,0,0,1,0,3,1,1,0,0,1,1,27700
13,1,1,3,0,1,0,0,2,0,0,1,0,1,0,31075
79,3,2,1,1,0,0,0,1,1,1,1,0,1,0,40975
85,3,4,1,0,0,1,0,1,1,1,1,0,0,1,28625
36,2,4,2,0,1,0,0,3,1,0,1,0,1,0,37900
136,1,1,5,1,0,0,1,3,0,0,1,1,0,1,68600
123,1,2,5,1,0,0,0,3,1,0,0,0,0,1,38075
88,2,0,1,1,0,0,1,3,1,1,0,1,1,1,52900
184,3,0,2,0,0,1,1,2,1,0,1,1,1,0,51050
152,3,1,5,0,1,0,1,2,1,1,1,1,1,1,61000
162,3,0,2,0,1,0,0,1,1,0,1,1,1,1,37000
230,1,4,3,0,0,1,1,3,0,0,1,1,1,0,56700
146,2,4,5,0,0,1,0,3,1,0,0,0,0,0,27650
249,3,4,2,0,0,1,0,1,0,1,0,0,1,1,21975
215,3,1,2,0,1,0,1,3,1,0,0,0,0,1,44875
248,2,1,5,0,1,0,1,2,0,1,1,1,0,1,61650
126,2,3,3,0,0,1,0,3,0,0,0,0,1,0,23650
58,3,1,5,0,1,0,1,3,0,1,0,1,0,0,50150
41,2,1,5,0,0,1,1,2,0,1,1,1,0,1,51475
97,1,1,1,0,0,1,0,1,0,1,0,0,1,0,11675
3,3,4,4,0,1,0,1,1,1,1,1,0,1,1,50325
15,2,2,3,0,0,1,0,1,1,0,1,0,1,0,25125
126,2,1,1,1,0,0,1,2,1,0,1,1,0,0,61600
84,2,4,4,0,0,1,1,3,0,0,1,1,0,1,55800
110,3,2,4,0,1,0,0,2,1,0,1,0,1,0,38750
31,1,4,1,0,0,1,0,2,0,0,1,1,0,0,30725
36,3,3,4,1,0,0,1,2,0,0,0,1,0,0,54100
248,1,0,1,0,0,1,1,2,0,1,0,0,1,0,33200
3,2,2,1,0,1,0,0,1,1,0,0,0,0,0,15575
223,1,2,1,0,0,1,1,3,1,1,1,0,1,1,49575
160,3,1,5,0,0,1,0,3,1,1,0,0,0,1,28500
73,1,4,4,0,0,1,1,3,1,1,0,1,0,0,43775
56,2,2,5,1,0,0,0,2,1,0,1,1,0,1,50600
112,2,4,5,1,0,0,1,3,1,1,0,0,1,0,57050
4,1,2,3,0,0,1,0,3,1,1,0,0,0,0,19850
47,1,3,1,0,0,1,1,2,1,1,0,0,1,1,30675
156,2,3,1,1,0,0,1,2,1,1,1,0,0,1,60650
36,1,4,5,0,0,1,0,3,1,1,1,1,0,1,40850
213,1,3,5,1,0,0,1,2,1,0,1,0,1,0,64325
15,1,0,3,0,1,0,0,1,0,1,0,1,0,0,20825
20,3,2,3,0,0,1,0,2,0,1,1,1,0,0,35700
21,2,1,5,1,0,0,1,2,1,1,0,1,0,1,53475
51,3,1,5,0,0,1,1,3,1,1,1,0,1,1,52525
118,1,2,4,0,0,1,1,1,1,1,0,1,0,1,36400
98,3,4,4,1,0,0,1,3,1,1,1,0,0,1,68700
98,1,1,3,0,0,1,1,2,0,1,1,1,1,0,48900
12,2,2,3,0,1,0,0,2,0,0,0,1,0,1,26000
138,1,0,3,0,1,0,0,2,0,1,1,1,1,0,39150
227,3,2,4,0,1,0,0,2,1,0,0,0,1,0,29925
120,2,4,2,1,0,0,1,3,1,0,1,0,1,1,64000
79,3,3,5,0,0,1,0,2,1,0,1,0,1,0,34975
206,2,2,1,1,0,0,1,2,1,0,1,0,1,0,59900
217,1,3,2,0,0,1,0,1,0,0,1,1,1,1,32375
10,3,3,2,1,0,0,0,2,1,1,0,1,1,1,37450
247,3,3,2,1,0,0,0,1,1,1,0,1,0,0,39875
90,2,1,5,1,0,0,1,1,0,0,0,1,1,0,50200
238,1,3,1,0,1,0,0,3,1,1,1,1,1,1,45150
79,3,3,5,0,0,1,0,2,0,1,0,0,1,1,24225
49,1,3,5,0,1,0,0,1,1,0,0,1,0,1,25425
140,2,1,2,0,0,1,1,2,0,0,1,1,1,1,48950
133,1,1,1,0,1,0,0,3,1,1,0,1,0,1,29275
152,1,3,3,0,0,1,1,3,0,1,1,1,1,1,55250
162,3,3,2,0,1,0,0,1,1,1,1,1,1,1,40500
56,2,3,5,0,1,0,1,1,0,0,1,1,0,1,53600
228,3,4,4,0,1,0,1,3,1,0,0,0,1,1,49950
138,3,3,4,0,1,0,0,1,0,1,1,0,1,0,37700
26,1,0,5,0,0,1,1,3,0,1,0,0,0,1,36150
101,3,2,2,0,0,1,1,3,0,0,0,0,1,1,37525
106,3,1,2,0,1,0,0,3,0,1,0,0,0,1,28150
206,2,1,3,0,0,1,1,1,1,1,1,0,0,1,45400
201,1,0,4,0,0,1,1,3,1,0,1,1,0,1,54475
91,3,3,2,1,0,0,0,1,0,0,0,1,1,0,34475
101,3,4,3,1,0,0,0,2,1,0,1,1,1,1,52225
127,2,0,2,0,0,1,1,1,1,0,1,1,0,1,44625
140,3,0,3,0,0,1,1,3,0,0,1,1,1,1,54450
3,2,1,4,0,0,1,1,1,0,1,0,0,0,0,29575
163,1,1,3,0,0,1,1,1,0,1,0,1,1,1,35275
241,1,1,4,1,0,0,1,2,0,0,0,1,0,0,54725
68,2,1,2,1,0,0,0,1,0,1,1,1,0,1,43900
167,3,3,2,0,1,0,0,1,0,1,0,0,1,0,24175
31,2,3,5,1,0,0,1,3,0,0,1,1,0,0,68975
124,1,1,4,1,0,0,0,2,1,1,1,1,1,1,50050
183,3,2,1,0,1,0,1,1,0,0,0,1,0,1,40775
103,3,3,5,0,1,0,1,2,1,0,0,1,1,0,48275
198,3,3,4,1,0,0,0,3,1,1,1,1,0,0,59900
120,2,1,5,0,1,0,0,1,1,1,0,1,1,0,28450
222,1,2,2,0,1,0,0,1,0,0,1,0,0,0,32300
2,2,2,1,0,0,1,0,1,0,0,1,1,1,0,26500
177,3,2,2,0,1,0,1,2,1,1,1,0,1,1,54175
170,2,1,4,0,1,0,1,3,1,1,1,0,1,1,57750
173,1,4,5,1,0,0,0,3,0,0,0,0,1,1,40575
216,2,1,1,0,0,1,0,3,0,0,1,1,0,0,38100
229,1,4,4,0,0,1,0,1,1,0,1,1,0,0,36175
117,2,3,4,0,0,1,0,3,0,1,1,1,1,1,42125
102,1,3,1,0,0,1,0,3,0,1,0,1,0,0,24750
119,3,3,5,0,0,1,1,3,1,0,0,1,1,1,47175
234,1,1,1,0,1,0,1,2,1,1,1,0,0,1,50600
33,1,3,4,0,1,0,1,3,0,1,0,1,1,1,46775
55,1,2,1,0,0,1,1,3,0,1,0,1,0,0,37825
107,1,4,2,1,0,0,0,1,0,1,0,1,1,0,33875
175,3,2,2,0,0,1,0,1,1,1,0,0,1,0,18875
38,1,2,5,1,0,0,1,1,1,0,1,0,0,0,55700
56,1,2,3,0,0,1,1,3,1,0,0,0,0,1,34900
89,2,1,1,1,0,0,1,1,1,0,1,1,0,1,57175
126,1,3,4,1,0,0,1,1,1,1,1,0,1,0,58650
87,2,3,2,1,0,0,0,2,0,0,0,0,1,0,31925
232,1,1,4,0,0,1,1,1,0,0,0,1,1,0,37000
105,2,2,3,0,1,0,0,2,0,0,1,1,0,1,40075
95,2,1,5,0,1,0,1,2,1,1,1,0,0,1,53625
99,3,0,3,1,0,0,0,2,1,0,0,0,1,1,32975
246,1,4,4,0,0,1,1,2,1,1,1,1,1,1,56350
210,1,2,3,1,0,0,1,2,0,0,1,1,0,0,65200
226,3,1,3,0,1,0,0,2,1,1,1,1,0,0,45350
121,3,0,1,0,0,1,1,3,0,0,1,0,0,0,47025
174,3,1,5,0,1,0,1,3,1,1,1,0,1,0,60600
68,2,2,4,0,1,0,0,3,1,0,0,1,1,1,32400
191,1,4,2,0,1,0,0,3,0,0,1,1,1,1,44475
71,3,3,1,0,0,1,0,3,0,0,1,0,1,0,33025
230,1,0,1,0,1,0,0,1,1,0,0,1,0,1,22700
131,3,1,2,0,0,1,0,3,1,0,1,0,0,0,34525
91,2,2,5,0,1,0,0,3,0,1,1,0,0,1,42525
219,2,0,1,1,0,0,0,1,0,1,1,1,1,0,45675
165,2,1,5,0,1,0,0,3,0,0,1,1,1,0,46825
200,3,1,3,1,0,0,1,3,0,1,0,0,0,0,55750
176,2,0,5,0,1,0,0,3,0,1,1,0,0,1,43150
5,2,1,1,1,0,0,0,2,0,1,0,1,1,1,32825
217,3,3,3,1,0,0,0,3,0,1,0,1,0,0,47125
107,3,4,3,0,1,0,1,3,0,1,0,1,1,1,51125
236,3,2,2,0,1,0,0,1,1,0,1,1,1,1,40350
168,3,3,1,0,1,0,1,3,0,0,0,0,1,1,43700
90,2,4,2,0,0,1,0,2,0,1,0,0,0,0,20000
50,1,1,3,0,1,0,0,1,1,1,1,1,0,1,34450
143,3,0,3,1,0,0,0,3,1,0,0,0,1,0,37575
44,1,2,4,0,1,0,1,3,1,0,1,1,0,0,57050
214,2,3,3,0,0,1,1,2,1,0,0,0,0,1,37600
166,1,0,4,0,0,1,0,1,0,1,0,0,1,0,16400
162,2,0,4,0,0,1,0,1,0,1,0,1,1,0,22250
117,1,0,1,1,0,0,1,1,0,1,0,0,0,0,40425
225,3,3,1,0,1,0,1,3,1,1,0,1,0,1,51075
171,1,1,3,0,0,1,0,3,0,0,1,1,1,0,37975
86,2,3,4,1,0,0,0,3,1,0,0,0,0,0,38150
117,2,0,3,1,0,0,0,2,1,0,0,0,0,0,31925
121,2,0,1,0,0,1,1,3,0,1,1,1,1,0,51225
28,3,0,5,0,0,1,0,2,0,0,1,0,0,0,31200
212,2,2,3,1,0,0,0,2,0,0,0,0,1,1,35550
20,1,1,3,1,0,0,1,1,0,1,1,1,0,1,57450
2,1,3,1,0,1,0,1,3,0,0,1,0,1,1,48300
69,1,0,4,0,1,0,0,2,1,0,1,0,0,0,33225
213,3,3,3,0,0,1,0,1,1,1,0,0,1,1,21825
90,3,3,4,0,0,1,0,3,0,1,1,0,1,0,38500
159,1,1,2,0,0,1,0,1,0,1,0,0,0,1,14475
13,3,1,1,0,1,0,1,1,0,0,0,1,1,1,35775
7,1,2,5,1,0,0,1,3,1,1,0,0,1,0,51425
197,3,3,2,0,0,1,1,1,0,1,1,1,1,0,51125
170,3,4,2,0,0,1,0,2,0,1,0,0,1,0,23500
162,2,1,5,0,0,1,0,1,0,0,1,1,1,1,34750
134,3,2,3,1,0,0,1,2,1,0,1,1,1,0,66550
228,1,2,2,1,0,0,0,1,0,0,0,0,1,1,29700
8,1,2,5,0,0,1,0,1,0,1,0,1,0,0,19650
19,3,0,1,0,0,1,0,3,0,1,1,1,1,1,35175
123,3,0,3,0,0,1,1,3,1,1,1,1,1,0,55525
114,2,0,4,1,0,0,1,1,1,1,1,1,1,1,62050
4,3,1,1,1,0,0,1,2,0,1,0,1,0,1,49300
174,1,1,4,0,0,1,0,2,0,0,0,0,0,1,19600
224,2,0,2,1,0,0,1,3,1,1,0,1,1,0,57550
33,2,2,3,1,0,0,0,2,0,1,1,1,1,0,48525
163,1,1,4,0,1,0,1,2,0,0,0,1,1,1,43775
34,2,2,2,1,0,0,1,1,1,0,1,0,1,1,53350
88,3,1,4,1,0,0,1,1,0,0,1,0,0,1,57700
14,3,1,1,0,1,0,0,2,1,0,1,0,1,0,31850
210,2,0,5,0,1,0,1,3,1,1,1,1,0,0,63700
219,2,4,1,1,0,0,1,2,0,0,0,0,1,1,49725
6,2,4,3,0,1,0,0,1,1,1,1,1,0,1,37100
135,1,4,5,1,0,0,0,2,0,1,1,0,1,1,49125
249,1,4,4,1,0,0,1,2,0,0,0,0,1,1,52725
109,1,2,5,0,1,0,1,3,0,0,1,0,0,1,55225
60,3,3,3,0,0,1,1,3,1,1,1,0,0,1,51750
162,1,3,5,0,0,1,0,3,0,1,1,0,0,0,38550
8,1,2,4,1,0,0,1,2,1,0,0,0,0,1,45450
94,1,0,2,1,0,0,1,3,1,1,0,0,0,0,48350
151,1,1,1,0,1,0,0,1,0,1,1,0,1,0,29775
164,1,2,3,0,1,0,0,1,1,1,1,1,1,0,38050
163,2,3,5,1,0,0,1,3,0,1,0,0,1,1,57325
31,3,0,1,0,0,1,0,1,0,0,0,0,1,1,11025
40,1,3,5,1,0,0,1,1,0,0,1,1,0,1,60700
53,2,4,3,1,0,0,1,1,1,1,0,1,1,0,50525
114,3,2,2,0,1,0,1,2,0,0,1,0,0,1,51100
71,2,3,4,0,1,0,0,2,1,1,1,0,1,1,38275
245,3,3,5,0,1,0,1,3,1,1,1,1,0,0,68325
5,1,4,5,0,1,0,0,3,0,1,1,1,0,1,44825
184,3,0,4,0,0,1,1,1,0,0,1,1,1,0,49800
148,1,2,1,0,0,1,1,1,0,0,1,0,1,1,39200
36,3,2,1,1,0,0,1,1,0,0,1,0,0,1,53400
147,3,1,3,0,1,0,0,1,1,1,0,0,1,1,23675
185,2,3,1,0,0,1,0,2,1,1,0,1,0,1,25075
53,3,0,4,0,0,1,1,3,0,1,1,0,0,1,50325
81,3,3,1,1,0,0,0,3,1,1,1,0,0,1,48775
198,2,1,5,1,0,0,0,1,0,1,0,0,1,1,34700
88,1,4,3,1,0,0,1,2,1,0,0,1,0,1,52150
73,2,4,4,0,1,0,1,1,0,1,1,1,1,1,54775
198,3,3,2,0,1,0,0,2,0,1,1,0,0,0,40200
116,1,1,2,0,0,1,1,3,0,1,1,1,0,1,51600
37,3,1,2,1,0,0,0,1,0,0,0,1,1,0,31625
158,2,0,3,0,0,1,0,1,0,1,0,0,1,1,16450
